trending_date,channel_title,category_id,views,likes,dislikes,comment_count
17.01.12,The Real Daytime,24,237218,4252,179,513
17.01.12,Pitch Perfect,24,3646907,64685,3131,3555
17.01.12,Rudy Mancuso,23,1583525,130063,1118,6096
17.01.12,Hannah Stocking,23,1503633,58865,1501,2090
17.01.12,CNN,25,169022,1250,705,1169
17.01.12,MiguelVEVO,10,622601,26657,270,1613
17.01.12,Unbox Therapy,28,4697856,198325,17252,50329
17.01.12,Galantis,10,197485,13811,177,783
17.01.12,The New Yorker,24,47230,442,43,78
17.01.12,H&M,24,329203,3890,149,0
17.01.12,ANDREW HUANG,10,88830,5445,40,2701
17.01.12,AnthonyPadilla,23,290632,22255,437,2064
17.01.12,JerryRigEverything,26,713491,23812,770,3982
17.01.12,HQVideoDude,10,161357,9126,36,399
17.01.12,Great Big Story,17,182650,5994,76,725
17.01.12,Darren Criss,10,61479,6959,23,1460
17.01.12,Just Between Us,23,162174,5484,398,629
17.01.12,The Cuddle Squad,23,48014,789,84,47
17.01.12,David Jardine,23,34346,430,15,61
17.01.12,The Verge,28,105670,3639,184,396
17.01.12,POPSUGAR,26,36588,653,6,39
17.01.12,SiriusXM,25,27303,260,1,22
17.01.12,Loudwire,10,23557,719,23,270
17.01.12,legofreedom1,10,17098,434,2,64
17.01.12,The X Factor UK,24,882357,27149,226,0
17.01.12,Sara Dietschy,1,53025,2248,159,617
17.01.12,Rainsford,10,7217,186,20,24
17.01.12,NZPoliceRecruitment,25,802464,18318,606,126
17.01.12,Billboard News,10,3817,82,12,87
17.01.12,Technomanila,24,37292,135,89,500
17.01.12,Define American,29,1873,0,0,0
17.01.12,Apple Support,28,7126,113,6,8
17.01.12,Cam'ron,10,913450,7961,2418,5192
17.01.12,DraftExpress,17,1432,13,1,2
17.01.12,Guardian News,25,518018,1005,395,261
17.01.12,NASA,28,26527,1624,44,233
17.01.12,ElectroBOOM,28,301360,18765,250,1659
17.01.12,Casually Explained,23,2836959,115670,3981,6913
17.01.12,clothesencounters,26,448980,17036,296,1065
17.01.12,BuzzFeed Nifty,26,20879,653,13,38
17.01.12,West Midlands Police,25,865552,496,127,0
17.01.12,JonTronShow,23,3457795,218858,4602,26657
17.01.12,Teen Vogue,25,14069,965,152,313
17.01.12,The Scran Line,26,47973,2399,74,277
17.01.12,Dorkly,23,1311894,38739,1448,3785
17.01.12,BuzzFeedVideo,22,819692,19897,1597,2355
17.01.12,The Deal Guy,28,144946,4311,435,3766
17.01.12,FoxSearchlight,1,349383,38,2,4
17.01.12,CFL Insider,17,51053,411,33,334
17.01.12,ThreadBanger,26,1344916,90109,1088,8188
17.01.12,CollegeHumor,23,757408,26073,839,2306
17.01.12,Markiplier,23,701874,40666,528,1908
17.01.12,FOX Sports,17,172131,1057,109,412
17.01.12,Chriselle Lim,26,34187,1374,123,75
17.01.12,Miss Universe,24,717004,4105,389,1303
17.01.12,Lame Videos,23,872663,12449,1267,1857
17.01.12,Bethany Mota,26,1281002,74074,1208,50319
17.01.12,grav3yardgirl,26,402509,14694,812,1561
17.01.12,truTV,24,3597,59,8,13
17.01.12,Thomas Sanders,23,294007,29017,251,6890
17.01.12,Funny Or Die,23,41944,665,73,72
17.01.12,RAP DAILY,10,1244459,17517,3671,8002
17.01.12,The Grand Tour,24,1058992,22551,284,1296
17.01.12,Hevesh5,24,189308,2394,362,263
17.01.12,Why Don't We,10,797363,85899,450,12342
17.01.12,Lele Pons,23,5827999,223308,8472,13866
17.01.12,Simone Giertz,2,633103,23991,820,2582
17.01.12,CS Dojo,27,169915,7518,152,793
17.01.12,ibighit,10,36857298,2729292,47896,546100
17.01.12,Laura in the Kitchen,26,148590,5182,169,270
17.01.12,AmazingPhil,26,2127874,286258,1796,44520
17.01.12,Lucy Moon,22,41869,2925,36,408
17.01.12,ELLEUKTV,26,714359,9635,808,2025
17.01.12,Ingrid Nilsen,26,123804,4136,463,519
17.01.12,Applied Science,28,79154,4936,45,550
17.01.12,AFP news agency,25,4040,19,3,0
17.01.12,OK Go,10,7967275,91200,4803,5805
17.01.12,MrNorrisVideos,20,127640,696,52,233
17.01.12,Butch Hartman,1,145560,5114,232,670
17.01.12,geicocaveman2012,24,177098,637,26,72
17.01.12,Maker's Box,28,8924,48,2,3
17.01.12,Anew Start,23,443969,4783,157,721
17.01.12,Tina Nguyen,27,22695,108,312,203
17.01.12,I Like To Make Stuff,26,1547962,37947,763,1827
17.01.12,CalumScottVEVO,10,1728219,80272,425,1846
17.01.12,shurap,28,86721,3020,38,280
17.01.12,WWE,17,746691,19242,961,3050
17.02.12,DemiLovatoVEVO,10,6296393,633622,8307,44548
17.02.12,GEazyMusicVEVO,10,1554273,146680,1599,7305
17.02.12,The View,25,279827,3595,2770,3266
17.02.12,Late Night with Seth Meyers,23,1855536,21004,1295,2692
17.02.12,The Late Show with Stephen Colbert,24,888126,12147,2756,1536
17.02.12,Marvel Entertainment,24,66637636,2331351,41153,316180
17.02.12,Jimmy Kimmel Live,24,856874,13695,1005,1791
17.02.12,Lindsey Stirling,10,588112,69989,470,3521
17.02.12,Billboard,10,1674757,59360,1699,4103
17.02.12,Ed Sheeran,10,8128270,643769,9699,35441
17.02.12,FBE,24,865993,28870,640,3287
17.02.12,Mnet K-POP,24,2289723,199777,4451,10481
17.02.12,NFL,17,928751,8872,505,2803
17.02.12,Netflix,24,207223,4522,52,401
17.02.12,The New York Times,25,521173,13461,708,2216
17.02.12,Inside Edition,25,352661,3448,503,857
17.02.12,TheEllenShow,24,409414,14151,171,351
17.02.12,TheJuicyJVEVO,10,121274,3556,1157,876
17.02.12,The Late Late Show with James Corden,24,2705437,229648,2136,17587
17.02.12,5FDPVEVO,10,202697,13976,255,1143
17.02.12,Shoshana Bean,10,80811,3733,63,324
17.02.12,Snapchat,10,2564402,0,0,0
17.02.12,TODAY,25,216332,725,386,915
17.02.12,Open Road Films,24,1216410,2755,158,337
17.02.12,Vox,25,709836,29399,2180,5118
17.02.12,Martin Garrix,10,1418342,161738,1771,10485
17.02.12,How To Cook That,26,129052,5927,110,858
17.02.12,First We Feast,26,629474,21298,1196,3615
17.02.12,Sony Pictures Entertainment,24,834157,6975,1131,1319
17.02.12,IISuperwomanII,23,1366086,128788,984,8081
17.02.12,jacksfilms,23,922966,79870,2647,5496
17.02.12,Great Big Story,22,95050,4672,30,330
17.02.12,ChrisStapletonVEVO,10,57539,1538,39,84
17.02.12,Hunter Hayes,10,18630,1268,26,95
17.02.12,Taylor Nicole Dean,15,518850,35672,624,13622
17.02.12,WTHR,25,28461,152,16,159
17.02.12,Matthias,24,815492,66191,873,8053
17.02.12,BuzzFeedVideo,22,225107,5466,468,999
17.02.12,Focus Features,24,377495,1021,69,99
17.02.12,shane,23,3965961,461219,3279,77850
17.02.12,Itzztonytony,23,261544,471,34,40
17.02.12,colinfurze,2,640620,31136,630,2042
17.02.12,The Dodo,15,2609695,56914,1224,7514
17.02.12,The School of Life,27,122909,5388,178,303
17.02.12,Kylie Cosmetics,22,1511919,58914,2497,2507
17.02.12,Beyond The Trailer,24,120253,2315,513,1302
17.02.12,The Official Pokémon YouTube Channel,20,72700,3982,61,533
17.02.12,JOLLY,23,138633,5744,76,1006
17.02.12,SamSmithWorldVEVO,10,2926192,149296,1708,6463
17.02.12,Anna Akana,23,207217,17649,367,1132
17.02.12,Jeremy Jahns,24,489930,19524,570,2957
17.02.12,LukeBryanVEVO,10,48394,3272,53,227
17.02.12,Numberphile,28,242385,13681,90,1075
17.02.12,The Tonight Show Starring Jimmy Fallon,23,494355,9234,275,669
17.02.12,CYNVEVO,10,73470,2532,129,373
17.02.12,TheScriptVEVO,10,110706,13066,76,877
17.02.12,SigridVEVO,10,106941,9902,105,878
17.02.12,Mark Rober,28,7374569,198858,4926,12654
17.02.12,The Telegraph,25,749392,2022,768,1063
17.02.12,Corinne Leigh,22,405552,34498,255,2596
17.02.12,Trailers Promos Teasers,24,180832,479,313,338
17.02.12,CaseyNeistat,22,1473385,55130,974,4277
17.02.12,Alesso,10,509284,24790,1227,1727
17.02.12,Glam&Gore,24,486574,44443,228,2151
17.02.12,SciShow,27,375008,17307,275,2545
17.02.12,NBA,17,76802,1837,38,85
17.02.12,BUILD Series,24,81007,2555,29,314
17.02.12,CNN,25,6084,203,70,200
17.02.12,NBC News,25,12415,72,32,0
17.02.12,Google,28,223443,5174,165,454
17.02.12,LissieVEVO,10,6598,646,6,72
17.02.12,PrettyMuchVEVO,10,95919,16725,65,2051
17.02.12,Simply Nailogical,24,1655243,85632,730,7914
17.02.12,FIFATV,17,222827,6086,64,1298
17.02.12,The Voice,24,1025124,19508,836,1468
17.02.12,HollywoodLife,24,3401089,16689,5606,2658
17.02.12,20th Century Fox,1,2493439,58275,2835,4510
17.02.12,Red Bull,17,2801054,28934,554,1959
17.02.12,Fleur DeForce,26,110552,3799,67,292
17.02.12,RM Videos,23,28224,138,4,3
17.02.12,ESPN,17,540841,2737,221,1116
17.02.12,Millie T,24,205637,12943,329,660
17.02.12,Variety,24,576145,2772,7262,3187
17.02.12,Screen Junkies,1,1924017,58445,978,5647
17.02.12,CinemaSins,1,1680084,36907,3163,6450
17.02.12,HiHo Kids,22,162834,5691,29,680
17.02.12,TBS,24,831481,18433,206,1057
17.02.12,Cracked,23,426956,10236,312,798
17.02.12,Clevver News,24,277149,2731,134,450
17.02.12,USA TODAY,25,4484,44,1,48
17.02.12,HANSON,10,60078,1953,50,216
17.02.12,Vogue,24,620623,17867,478,527
17.02.12,Madelaine Petsch,22,213230,20360,121,965
17.02.12,E! Entertainment,24,734351,6563,316,668
17.02.12,"One List , One Life",22,40644,667,85,106
17.02.12,Omeleto,1,68934,2078,57,138
17.02.12,KaneBrownVEVO,10,520498,11792,507,366
17.02.12,Munchies,24,813401,21507,577,1795
17.02.12,INSIDER,26,18246,510,1,79
17.02.12,Tasty,22,302298,13235,217,759
17.02.12,The Royal Family Channel,25,210889,1514,57,263
17.02.12,vlogbrothers,22,281930,11780,336,1694
17.02.12,cgriesemer,1,19703,136,8,31
17.02.12,REACT,24,1448855,33624,1480,2997
17.02.12,NitroV2,1,76558,971,86,512
17.02.12,Andre Black Nerd,1,59866,2790,60,579
17.02.12,Grandpa Kitchen,26,463811,17620,379,2048
17.02.12,Good Morning America,24,402486,6109,234,1234
17.02.12,The White House,25,1747311,31966,23187,18444
17.02.12,DamonAndJo,23,108344,5223,231,487
17.02.12,Atlantic Records,10,357640,19660,241,903
17.02.12,Molly Burke,22,231341,7734,212,846
17.02.12,Tyler Oakley,24,341688,26281,336,1437
17.02.12,Genius,10,87484,2938,1480,970
17.02.12,Klossy,22,655758,24587,250,775
17.02.12,Grace Helbig,22,105700,7129,102,314
17.02.12,ExplosmEntertainment,23,608019,32308,552,1460
17.02.12,ScreenJunkies News,24,58858,1719,44,246
17.02.12,Refinery29,26,22302,930,19,66
17.02.12,William Osman,28,290080,11452,241,2765
17.02.12,Mashable Daily,2,620441,5816,744,1895
17.02.12,How To Cake It,26,567285,23845,291,2394
17.02.12,Rosanna Pansino,26,547624,27821,238,4695
17.02.12,Smosh,23,1260320,32321,8080,4003
17.02.12,Mike Boyd,24,370689,25763,136,2211
17.02.12,Watch What Happens Live with Andy Cohen,24,109021,706,129,159
17.02.12,ViralHog,15,388669,4547,108,346
17.02.12,ImagineDragonsVEVO,10,637040,30430,346,1668
17.02.12,TiffyQuake,26,47848,2700,24,462
17.02.12,Simon's Cat,15,213658,7436,184,432
17.02.12,PitbullVEVO,10,5069078,184494,9587,14241
17.02.12,ElleOfTheMills,24,1134602,157702,2725,21830
17.02.12,Marques Brownlee,28,1294511,146020,1019,38826
17.02.12,Ellie and Jared,22,1078287,58234,1919,11705
17.02.12,ColliderVideos,24,75324,2244,107,744
17.02.12,WIRED,28,122139,4436,227,708
17.02.12,PTXofficial,10,2647145,106438,3121,10875
17.02.12,SiriusXM,25,34017,320,1,30
17.02.12,Galantis,10,252868,15415,196,885
17.02.12,The Verge,28,117240,3889,200,422
17.02.12,Business Insider,25,65990,1265,55,293
17.02.12,ANDREW HUANG,10,91888,5572,40,2913
17.02.12,Entertainment Tonight,24,10482,445,11,106
17.02.12,Warner Bros. Pictures,24,96706,1976,87,181
17.02.12,The New Yorker,24,50085,464,44,73
17.02.12,Feelunique,26,18769,167,4,5
17.02.12,Doug DeMuro,2,1394843,29208,985,7764
17.02.12,BBC News,25,61931,477,133,362
17.02.12,AnthonyPadilla,23,297063,22576,445,1918
17.02.12,Wassabi Productions,24,457481,26209,510,10282
17.02.12,Tom Scott,27,538384,23347,267,1279
17.02.12,David Jardine,23,37535,446,15,68
17.02.12,The Real Daytime,24,244725,4347,179,513
17.02.12,Steve TV Show,24,51462,448,97,69
17.02.12,MiguelVEVO,10,739189,28981,325,1736
17.02.12,Darren Criss,10,66787,7283,24,1467
17.02.12,Rudy Mancuso,23,1640327,132684,1152,6222
17.02.12,Hannah Stocking,23,1628979,61507,1577,2165
17.02.12,Just Between Us,23,165453,5598,398,616
17.02.12,POPSUGAR,26,102344,1353,12,72
17.02.12,H&M,24,402183,4348,160,0
17.02.12,legofreedom1,10,20020,486,2,67
17.02.12,JerryRigEverything,26,737487,24071,809,4044
17.02.12,Pitch Perfect,24,3839093,66698,3169,3610
17.02.12,Sara Dietschy,1,55675,2303,165,618
17.02.12,Unbox Therapy,28,4882055,202701,17770,50933
17.02.12,NASA,28,34039,1758,49,20
17.02.12,HQVideoDude,10,176357,9509,40,382
17.02.12,Loudwire,10,24102,729,23,298
17.02.12,Flash Rahbbit,24,5925,149,7,50
17.02.12,Rainsford,10,7498,198,20,25
17.02.12,The Cuddle Squad,23,50156,824,85,48
17.02.12,Apple Support,28,7582,120,7,9
17.02.12,Billboard News,10,3928,82,13,92
17.02.12,Teen Vogue,25,15150,998,174,351
17.02.12,Technomanila,24,37999,139,90,515
17.02.12,Define American,29,2005,0,0,0
17.02.12,Guardian News,25,520636,1005,395,261
17.02.12,The X Factor UK,24,1041524,30027,252,0
17.02.12,ElectroBOOM,28,306792,19008,253,1677
17.02.12,BuzzFeed Nifty,26,21416,660,13,38
17.02.12,FoxSearchlight,1,349743,38,2,3
17.02.12,The Scran Line,26,49313,2466,74,291
17.02.12,NZPoliceRecruitment,25,897451,19949,656,90
17.02.12,Charles Chan,1,12515,30,7,4
17.02.12,Cam'ron,10,980944,8335,2517,5304
17.02.12,The Deal Guy,28,145213,4314,435,3769
17.02.12,DraftExpress,17,1952,14,1,2
17.02.12,CFL Insider,17,53812,423,34,324
17.02.12,Casually Explained,23,2952730,117504,4117,7050
17.02.12,clothesencounters,26,464544,17398,304,1077
17.02.12,JonTronShow,23,3558563,221868,4678,26660
17.02.12,West Midlands Police,25,933117,514,127,0
17.02.12,Miss Universe,24,737415,4136,393,1314
17.02.12,Dorkly,23,1339398,39094,1471,3810
17.02.12,Chriselle Lim,26,36110,1419,126,77
17.02.12,FOX Sports,17,176838,1069,111,416
17.02.12,Science vs Cinema,1,6320,90,8,15
17.02.12,ThreadBanger,26,1361969,90736,1102,8234
17.02.12,CollegeHumor,23,768647,26303,841,2316
17.03.12,Wengie,26,1048933,41411,2778,9055
17.03.12,DemiLovatoVEVO,10,12310289,905712,15947,52780
17.03.12,Hevesh5,24,458963,7099,450,843
17.03.12,Saturday Night Live,24,95016,5496,447,698
17.03.12,GEazyMusicVEVO,10,3853829,257470,3468,11131
17.03.12,CNN,25,104499,2166,1066,1896
17.03.12,Mr. Kate,26,227188,18539,176,1432
17.03.12,Jimmy Kimmel Live,24,264632,4901,81,487
17.03.12,Lindsey Stirling,10,1254472,103121,962,4874
17.03.12,Vanity Fair,24,607076,17818,257,1035
17.03.12,The Late Show with Stephen Colbert,24,1334974,15878,5545,3158
17.03.12,Late Night with Seth Meyers,23,2357163,24154,1313,2946
17.03.12,Shoshana Bean,10,218100,8783,235,681
17.03.12,Billboard,10,3428217,102305,3451,7575
17.03.12,Netflix,24,413615,6413,104,586
17.03.12,TheJuicyJVEVO,10,413168,7465,3649,2142
17.03.12,BuzzFeedVideo,22,747542,19849,350,749
17.03.12,Mnet K-POP,24,3211941,231094,5397,12490
17.03.12,Marvel Entertainment,24,74789251,2444952,46172,330710
17.03.12,ワーナー ブラザース 公式チャンネル,1,755014,15686,558,1768
17.03.12,Kandee Johnson,26,19767,2391,55,498
17.03.12,Ed Sheeran,10,14197878,768281,13155,41315
17.03.12,Inside Edition,25,692696,5813,1036,1501
17.03.12,TheEllenShow,24,1106283,26607,396,774
17.03.12,Vox,25,477893,18243,272,699
17.03.12,communitychannel,24,164324,16078,1928,4132
17.03.12,FBE,24,1040886,32122,855,3024
17.03.12,Open Road Films,24,2902143,5891,410,659
17.03.12,Star Wars,24,242741,12049,118,928
17.03.12,Arden Rose,1,37594,2058,41,70
17.03.12,SiaVEVO,10,693228,43385,878,3102
17.03.12,NFL,17,1128180,9876,621,2856
17.03.12,The New York Times,25,656786,16305,839,2509
17.03.12,The Late Late Show with James Corden,24,3379817,263744,2589,21781
17.03.12,5FDPVEVO,10,373069,19254,411,1488
17.03.12,NBA,17,48587,756,21,23
17.03.12,Martin Garrix,10,2347274,193991,2255,11416
17.03.12,Great Big Story,22,232608,7702,68,507
17.03.12,How To Cook That,26,200192,7659,179,963
17.03.12,ChrisStapletonVEVO,10,116992,2326,91,96
17.03.12,TODAY,25,281242,925,737,1181
17.03.12,Lucy Moon,22,36865,2742,44,244
17.03.12,Snapchat,10,2944563,0,0,0
17.03.12,Mike Diva,24,55556,6163,236,429
17.03.12,Molly Burke,22,15859,1499,22,132
17.03.12,JamesAVEVO,10,297306,24903,103,1236
17.03.12,Hunter Hayes,10,46460,1783,49,133
17.03.12,JOLLY,23,206441,7144,147,1240
17.03.12,IISuperwomanII,23,1759333,150477,1258,8601
17.03.12,First We Feast,26,722893,22965,1329,3907
17.03.12,Sony Pictures Entertainment,24,958200,7388,1200,1185
17.03.12,Focus Features,24,860346,1614,112,160
17.03.12,Taylor Nicole Dean,15,596381,38219,713,14742
17.03.12,LukeBryanVEVO,10,77152,4057,75,280
17.03.12,The Official Pokémon YouTube Channel,20,87351,4287,75,431
17.03.12,Matthias,24,956199,72053,1027,8084
17.03.12,Tessa Violet,10,82239,10586,53,782
17.03.12,kmichelle,10,103737,6013,208,782
17.03.12,jacksfilms,23,966085,81699,2790,5254
17.03.12,The School of Life,27,149953,6090,199,332
17.03.12,colinfurze,2,957077,40029,852,2623
17.03.12,CYNVEVO,10,88962,2811,146,415
17.03.12,shane,23,4141383,471738,3441,78452
17.03.12,TheScriptVEVO,10,244136,19884,132,1141
17.03.12,The Dodo,15,3855331,78644,1764,10393
17.03.12,SamSmithWorldVEVO,10,3511092,161383,1993,6730
17.03.12,Anna Akana,23,238031,19295,416,1251
17.03.12,Kylie Cosmetics,22,1637258,62003,2644,2582
17.03.12,Numberphile,28,279995,15036,104,1124
17.03.12,The Tonight Show Starring Jimmy Fallon,23,566477,10158,319,724
17.03.12,Jeremy Jahns,24,515062,20056,602,3029
17.03.12,SigridVEVO,10,212691,14525,222,1083
17.03.12,The Telegraph,25,794748,2129,806,27
17.03.12,WTHR,25,31197,159,17,161
17.03.12,Mark Rober,28,8564155,215059,5418,12944
17.03.12,Corinne Leigh,22,432914,36237,270,2509
17.03.12,Trailers Promos Teasers,24,186984,499,329,379
17.03.12,CaseyNeistat,22,1548688,56721,1008,3672
17.03.12,Alesso,10,706590,26718,1358,1841
17.03.12,PrettyMuchVEVO,10,141092,19274,82,2177
17.03.12,Glam&Gore,24,523850,46954,238,2196
17.03.12,Google,28,257939,5728,189,523
17.03.12,SciShow,27,397068,17943,290,1750
17.03.12,FIFATV,17,254082,6870,72,1425
17.03.12,NBC News,25,13262,72,35,0
17.03.12,Simply Nailogical,24,1734509,88482,758,8558
17.03.12,Beyond The Trailer,24,126565,2365,536,1152
17.03.12,LissieVEVO,10,12495,898,9,94
17.03.12,HollywoodLife,24,3899113,18466,6058,2822
17.03.12,The Voice,24,1117861,20943,872,1304
17.03.12,20th Century Fox,1,2701691,66161,2991,4333
17.03.12,Red Bull,17,3027415,31069,614,2060
17.03.12,HANSON,10,72473,2081,64,231
17.03.12,Fleur DeForce,26,118026,3985,79,292
17.03.12,Millie T,24,270023,14974,385,676
17.03.12,ESPN,17,634970,3042,257,1218
17.03.12,RM Videos,23,32725,143,4,7
17.03.12,BUILD Series,24,84988,2638,29,284
17.03.12,"One List , One Life",22,41274,683,85,110
17.03.12,Cracked,23,434727,10366,313,814
17.03.12,Variety,24,614868,2885,7476,3285
17.03.12,Screen Junkies,1,1997077,59607,1001,5791
17.03.12,CinemaSins,1,1724388,37594,3222,6476
17.03.12,TBS,24,928569,19675,216,1142
17.03.12,Clevver News,24,326534,3064,153,497
17.03.12,Complex,24,50494,424,24,167
17.03.12,The Royal Family Channel,25,228461,1591,59,295
17.03.12,cgriesemer,1,35749,145,8,32
17.03.12,E! Entertainment,24,811708,6949,331,725
17.03.12,Madelaine Petsch,22,242783,22094,124,973
17.03.12,Vogue,24,650733,18329,499,595
17.03.12,Omeleto,1,74370,2287,62,148
17.03.12,MOBO Awards,10,32219,338,23,48
17.03.12,KaneBrownVEVO,10,620282,13243,583,382
17.03.12,Genius,10,103605,3264,1575,1060
17.03.12,USA TODAY,25,4688,45,1,60
17.03.12,Tasty,22,318711,13722,225,732
17.03.12,Refinery29,26,24996,698,31,94
17.03.12,Munchies,24,854960,22171,594,1832
17.03.12,NitroV2,1,106639,1241,97,493
17.03.12,vlogbrothers,22,297772,12120,355,1574
17.03.12,DamonAndJo,23,114549,5445,237,480
17.03.12,Andre Black Nerd,1,64044,2909,60,606
17.03.12,Good Morning America,24,413252,6220,238,1255
17.03.12,Atlantic Records,10,440431,22622,280,931
17.03.12,Maggie Smith Kühn,10,3411,41,0,8
17.03.12,Tyler Oakley,24,359363,27078,350,1479
17.03.12,REACT,24,1484758,34227,1511,3058
17.03.12,Pies Are Awesome,26,1515,16,0,4
17.03.12,Facelesstech,20,1237,2,0,2
17.03.12,INSIDER,26,19381,532,1,83
17.03.12,Grandpa Kitchen,26,524730,18645,415,2142
17.03.12,Klossy,22,694338,25486,259,808
17.03.12,The White House,25,1958265,33151,23744,18700
17.03.12,Warner Bros. Pictures,24,104716,2020,91,190
17.03.12,Grace Helbig,22,109209,7283,107,430
17.03.12,Mashable Daily,2,830001,7740,1000,2216
17.03.12,ExplosmEntertainment,23,623894,32822,561,1478
17.03.12,ScreenJunkies News,24,60969,1739,44,249
17.03.12,Rosanna Pansino,26,599059,29150,260,4980
17.03.12,William Osman,28,305670,11850,251,2833
17.03.12,How To Cake It,26,602405,24723,298,2511
17.03.12,Simon's Cat,15,228288,7602,190,433
17.03.12,Mike Boyd,24,392970,26610,145,2263
17.03.12,Business Insider,25,3778,67,10,2
17.03.12,Watch What Happens Live with Andy Cohen,24,111305,715,129,160
17.03.12,ViralHog,15,451006,4936,118,371
17.03.12,Smosh,23,1320095,32877,8199,2986
17.03.12,Ross Kempsell,23,2975,6,39,0
17.03.12,TiffyQuake,26,64568,2986,30,505
17.03.12,Entertainment Tonight,24,11123,459,11,108
17.03.12,BBC News,25,1135001,8188,934,3638
17.03.12,Galantis,10,298330,16243,226,898
17.03.12,ImagineDragonsVEVO,10,657286,30831,354,1679
17.03.12,ColliderVideos,24,76125,2257,107,748
17.03.12,PTXofficial,10,2976109,111536,3305,10454
17.03.12,PitbullVEVO,10,5816097,195183,10232,13796
17.03.12,WIRED,28,136089,4856,259,742
17.03.12,ElleOfTheMills,24,1188797,161358,2876,22240
17.03.12,Feelunique,26,19484,173,4,7
17.03.12,SiriusXM,25,41612,352,1,35
17.03.12,The View,24,502681,2699,1854,2193
17.03.12,ANDREW HUANG,10,94199,5653,40,3033
17.03.12,The Real Daytime,24,249973,4414,180,491
17.03.12,The New Yorker,24,52315,479,48,77
17.03.12,Ellie and Jared,22,1124700,59314,1949,11732
17.03.12,NASA,28,45561,1847,56,12
17.03.12,AnthonyPadilla,23,302703,22861,447,1896
