customerid,orderid,prod_id
2688,9769,3621
2688,9769,9098
2688,9769,4413
2688,9769,8254
2688,9769,7413
2688,9769,6343
2688,9769,2214
16812,9770,3913
16812,9770,4496
16812,9770,4950
16812,9770,7747
16812,9770,282
16812,9770,9779
6798,9771,1881
268,9772,7766
268,9772,4897
268,9772,1219
268,9772,8385
268,9772,6486
268,9772,2650
268,9772,8700
12893,9773,7758
12893,9773,9305
8943,9774,4051
8943,9774,4482
8943,9774,7334
8943,9774,1950
6338,9775,7539
377,9776,7788
377,9776,8052
11618,9777,5192
11618,9777,6119
339,9778,4999
339,9778,9689
339,9778,4873
339,9778,117
339,9778,2523
339,9778,5456
339,9778,7844
11262,9779,2709
11262,9779,895
11262,9779,9750
11262,9779,7468
11262,9779,1383
13385,9780,9336
8416,9781,1130
8416,9781,5756
8416,9781,7425
8416,9781,1555
8416,9781,9230
8416,9781,9544
8416,9781,5416
8416,9781,793
16520,9782,8689
16520,9782,4599
16520,9782,8108
16520,9782,4118
16520,9782,8142
16520,9782,4193
16520,9782,5587
16520,9782,5855
14819,9783,4723
14819,9783,4714
14819,9783,7450
7946,9784,1879
7946,9784,3408
7946,9784,9013
7946,9784,411
7946,9784,7608
7946,9784,6722
4615,9785,5318
4615,9785,1087
4615,9785,8072
4615,9785,9798
14494,9786,1220
14494,9786,7585
1985,9787,2508
1985,9787,6654
1985,9787,8537
1985,9787,1917
7331,9788,8961
14065,9789,9818
14065,9789,830
14065,9789,4124
14065,9789,165
9349,9790,8198
9349,9790,4708
9349,9790,5324
9349,9790,8226
9349,9790,9602
19274,9791,759
19274,9791,6898
19274,9791,2275
19274,9791,563
19274,9791,4823
19274,9791,5154
19274,9791,6394
19274,9791,9662
19274,9791,5023
19460,9792,2974
19460,9792,6863
19460,9792,4843
19460,9792,2212
19460,9792,7633
19460,9792,8442
19460,9792,658
19460,9792,1246
19460,9792,3821
17948,9793,9275
17948,9793,1393
17948,9793,8577
2573,9794,2222
2573,9794,9575
2573,9794,9946
2573,9794,6813
2573,9794,4757
2573,9794,2109
2573,9794,5971
19582,9795,8765
19582,9795,4842
19582,9795,1196
19544,9796,1058
19544,9796,3363
19544,9796,9419
19544,9796,343
19544,9796,4723
19544,9796,6943
18102,9797,2405
18102,9797,8172
18102,9797,4069
18102,9797,2306
18102,9797,4975
18102,9797,5144
18102,9797,3273
18102,9797,3674
14071,9798,9973
14071,9798,3094
14071,9798,5108
14071,9798,4175
18135,9799,596
18135,9799,3319
11249,9800,9126
11249,9800,3291
11249,9800,5789
11249,9800,6729
11249,9800,4000
11249,9800,3829
13846,9801,6959
13846,9801,4917
13846,9801,1908
13846,9801,7537
13846,9801,4884
13846,9801,7167
13846,9801,6481
11211,9802,8004
11211,9802,2123
11211,9802,5347
11211,9802,9071
11211,9802,94
17520,9803,1601
17520,9803,9102
17520,9803,4491
18749,9804,5263
18749,9804,3919
18749,9804,9580
15166,9805,2315
15166,9805,536
15166,9805,3148
15166,9805,2746
3012,9806,5183
19347,9807,9048
8622,9808,1442
8622,9808,982
8622,9808,6674
8622,9808,8146
8622,9808,3580
8622,9808,372
8622,9808,9310
17396,9809,9687
17396,9809,9678
17396,9809,9479
17396,9809,4690
17396,9809,3257
17396,9809,2838
17396,9809,5979
17396,9809,1858
17062,9810,7518
17062,9810,4838
17062,9810,6874
17062,9810,1008
17062,9810,2845
17062,9810,1119
1593,9811,8516
1593,9811,3443
1593,9811,9779
1593,9811,4540
1593,9811,559
17141,9812,4727
17141,9812,9433
17141,9812,335
17141,9812,3712
17141,9812,9152
17141,9812,6974
17141,9812,9089
17141,9812,1067
17141,9812,7325
1535,9813,7047
1535,9813,2743
1535,9813,2290
1535,9813,6176
1535,9813,4746
1535,9813,9662
1535,9813,467
8357,9814,735
8357,9814,9906
8357,9814,722
8357,9814,5626
8357,9814,554
8357,9814,8814
8357,9814,9817
8357,9814,7801
8357,9814,3465
19280,9815,542
19280,9815,6942
19280,9815,6965
16606,9816,6615
16606,9816,5745
16606,9816,7937
16606,9816,5382
16606,9816,4201
16606,9816,397
16395,9817,8287
16395,9817,3159
16395,9817,7358
16395,9817,2562
19051,9818,7828
19051,9818,5817
19051,9818,5748
19051,9818,1778
19051,9818,2931
19051,9818,2174
19051,9818,1354
19051,9818,1148
19051,9818,767
18108,9819,4647
18108,9819,1784
18108,9819,3973
18108,9819,6734
18108,9819,6387
18108,9819,4480
18108,9819,9004
18108,9819,3763
13387,9820,3825
13387,9820,8654
13387,9820,701
13387,9820,2696
13387,9820,8475
13387,9820,3710
10986,9821,1984
10986,9821,4356
10986,9821,1625
10986,9821,573
10986,9821,9062
10986,9821,1409
10986,9821,1029
10986,9821,9057
15421,9822,7131
15421,9822,4968
15421,9822,7533
15421,9822,8727
15421,9822,4170
15421,9822,879
15421,9822,6119
15421,9822,4524
15421,9822,4070
6262,9823,6104
6262,9823,9128
6262,9823,5312
6262,9823,2870
6262,9823,7111
6262,9823,7657
6262,9823,5606
6262,9823,756
6262,9823,7408
16573,9824,3521
16573,9824,7250
16573,9824,698
16573,9824,721
16573,9824,5399
16573,9824,588
16573,9824,1984
16573,9824,2296
16573,9824,1036
17383,9825,3880
2575,9826,9574
2575,9826,7684
2575,9826,3846
2575,9826,684
2575,9826,553
2575,9826,4671
2575,9826,8228
2575,9826,478
5547,9827,2180
5547,9827,885
9529,9828,6052
9529,9828,3344
9529,9828,1314
9529,9828,8719
9529,9828,5961
13028,9829,2465
13028,9829,9632
13028,9829,9245
13028,9829,5716
15792,9830,1561
15792,9830,8631
15792,9830,9769
15792,9830,536
3699,9831,7009
3699,9831,8426
3699,9831,6616
3699,9831,1083
3699,9831,8266
3699,9831,2023
3699,9831,1504
3699,9831,1820
3699,9831,5635
14390,9832,4660
14390,9832,1663
14390,9832,3530
14390,9832,7045
14390,9832,993
14390,9832,7772
14390,9832,764
3693,9833,2561
3693,9833,4426
3693,9833,3229
3693,9833,8549
3693,9833,2291
3693,9833,6058
3693,9833,3881
11086,9834,7511
11086,9834,4555
11086,9834,7012
11086,9834,7922
11086,9834,6714
11086,9834,9622
11086,9834,3487
15823,9835,4156
15823,9835,7764
15823,9835,1694
15823,9835,9384
15823,9835,4540
15823,9835,1117
15823,9835,9624
15823,9835,3411
15823,9835,7131
10105,9836,1624
10105,9836,3400
10105,9836,9999
12489,9837,1038
12489,9837,3623
12489,9837,9557
12489,9837,8306
12489,9837,5746
12489,9837,4549
12489,9837,8050
10361,9838,233
10361,9838,9271
10361,9838,4394
10361,9838,6966
10361,9838,1742
10361,9838,636
3348,9839,4406
5421,9840,2133
5421,9840,4907
5421,9840,1607
5421,9840,5363
5421,9840,507
5421,9840,6563
5421,9840,7451
5421,9840,2448
5421,9840,5348
11967,9841,7657
11967,9841,2350
12284,9842,5680
12284,9842,7102
12284,9842,7087
12284,9842,5041
11095,9843,5325
11095,9843,6213
11095,9843,9909
11095,9843,1962
11095,9843,7543
10399,9844,7262
10399,9844,4365
10399,9844,3020
10399,9844,8938
10399,9844,631
10399,9844,8829
10399,9844,8473
10399,9844,1218
13085,9845,4315
13085,9845,552
13085,9845,6226
13085,9845,2140
13085,9845,3294
13085,9845,321
13085,9845,6919
13085,9845,2588
13085,9845,4729
10718,9846,1030
10718,9846,6410
10718,9846,2537
10718,9846,8790
10718,9846,8181
10718,9846,6461
10718,9846,9381
10718,9846,6827
240,9847,675
240,9847,9791
240,9847,5729
240,9847,4788
240,9847,9878
1815,9848,3155
3890,9849,5050
3890,9849,7186
3890,9849,4587
3890,9849,5952
3890,9849,4132
3890,9849,4476
3890,9849,615
3890,9849,8069
5712,9850,5194
5712,9850,9571
5712,9850,7890
5712,9850,4448
5712,9850,4671
5712,9850,6617
5712,9850,1788
5712,9850,4151
205,9851,4926
205,9851,6752
9640,9852,7676
9640,9852,1936
9640,9852,822
17423,9853,6874
6980,9854,7292
6980,9854,8918
6980,9854,2876
15603,9855,3342
15603,9855,8623
15603,9855,2641
15603,9855,9242
127,9856,8775
127,9856,6456
127,9856,9215
127,9856,9138
127,9856,9754
127,9856,611
6972,9857,1287
6972,9857,2391
6972,9857,7585
6972,9857,9855
6972,9857,7312
6972,9857,4801
6972,9857,9160
6972,9857,2067
17046,9858,5734
10976,9859,4159
10976,9859,2343
10976,9859,9272
10976,9859,5707
10976,9859,8258
10976,9859,2676
10976,9859,3517
10976,9859,7208
12735,9860,4301
12735,9860,7057
12735,9860,804
12735,9860,602
12735,9860,8278
12735,9860,7907
12735,9860,436
12735,9860,9928
11269,9861,8926
11269,9861,249
14913,9862,3824
16248,9863,6007
16248,9863,8879
16248,9863,205
16248,9863,6359
16248,9863,9593
16248,9863,8361
4480,9864,4377
4480,9864,1917
4480,9864,6522
4480,9864,2081
4480,9864,6450
4480,9864,7238
4480,9864,4028
4480,9864,1572
902,9865,7607
902,9865,7058
902,9865,9795
902,9865,6719
902,9865,7658
902,9865,4168
902,9865,5953
902,9865,6659
902,9865,2035
16969,9866,3967
16969,9866,4580
16969,9866,8705
16969,9866,5989
16969,9866,2269
16969,9866,8348
16969,9866,796
15028,9867,9387
15028,9867,4436
15028,9867,4691
13451,9868,5210
13451,9868,4560
13451,9868,3148
13451,9868,4714
13451,9868,2461
13451,9868,7200
13451,9868,4299
10188,9869,2608
10188,9869,1201
10188,9869,6733
10188,9869,7335
10188,9869,6731
10188,9869,8149
10188,9869,2717
10188,9869,1041
8376,9870,6040
8376,9870,7950
8376,9870,3605
8376,9870,8786
8376,9870,7343
8376,9870,6458
8376,9870,600
14664,9871,8755
14664,9871,4428
14664,9871,6590
14664,9871,260
14664,9871,4420
14664,9871,1817
14664,9871,40
14664,9871,9710
14664,9871,1096
19762,9872,2355
19762,9872,7531
19762,9872,5089
19762,9872,286
19762,9872,8756
19762,9872,8409
19762,9872,5943
12405,9873,8996
12405,9873,5580
12405,9873,2301
12405,9873,7025
12405,9873,8604
19153,9874,7007
19153,9874,8586
19153,9874,1850
19153,9874,480
19153,9874,7912
19153,9874,3788
8228,9875,8860
8228,9875,956
8228,9875,8087
8228,9875,9729
8228,9875,6653
8228,9875,2373
14432,9876,9590
14432,9876,7011
14432,9876,3018
14432,9876,2045
14432,9876,6377
524,9877,6774
524,9877,3890
524,9877,3245
524,9877,986
524,9877,7086
18918,9878,6675
18918,9878,4127
18918,9878,7276
18918,9878,7705
18918,9878,8626
18918,9878,1221
18918,9878,5582
18918,9878,5265
18918,9878,841
9460,9879,6706
9460,9879,552
9460,9879,8393
9460,9879,3250
9460,9879,1068
9460,9879,9090
9460,9879,6189
7787,9880,3643
7787,9880,9959
7787,9880,3881
7787,9880,4753
7787,9880,7262
14059,9881,7784
14059,9881,9947
14059,9881,9072
14059,9881,2136
14059,9881,3121
14059,9881,5333
3325,9882,6618
3325,9882,2124
3325,9882,6071
3325,9882,1799
18119,9883,6089
7744,9884,48
7744,9884,9474
7744,9884,3003
7744,9884,3408
7744,9884,1904
7744,9884,9998
13230,9885,3191
13230,9885,3371
13230,9885,8846
13230,9885,4049
13230,9885,4270
13230,9885,5330
13230,9885,4009
8112,9886,6239
8112,9886,8945
8112,9886,3322
8112,9886,645
8112,9886,5955
8112,9886,9933
6247,9887,8113
6247,9887,721
6247,9887,3530
6247,9887,2298
6247,9887,5591
6247,9887,7981
19930,9888,4951
19930,9888,6247
19930,9888,8612
19930,9888,1590
19930,9888,2779
19930,9888,2474
16807,9889,3178
16807,9889,4919
16807,9889,8371
7923,9890,6430
7923,9890,3513
7923,9890,484
7923,9890,3012
3247,9891,6190
3247,9891,9848
3247,9891,2433
3247,9891,7067
3247,9891,7252
3247,9891,8472
3247,9891,6953
3247,9891,9387
5816,9892,6791
5816,9892,2482
5816,9892,8042
5816,9892,4004
5816,9892,7117
5816,9892,3102
5816,9892,4025
12915,9893,1549
12915,9893,9282
12915,9893,6865
12915,9893,6863
12915,9893,8753
12915,9893,9159
12915,9893,4899
12915,9893,4399
12915,9893,3223
14454,9894,4852
14454,9894,3296
14454,9894,3268
14454,9894,5334
14454,9894,4302
14454,9894,5404
14454,9894,6904
14454,9894,9817
14454,9894,8519
15354,9895,3626
15354,9895,3710
15354,9895,228
15354,9895,4076
15354,9895,6573
15354,9895,7764
2063,9896,1742
2063,9896,21
2063,9896,3019
5669,9897,1404
5669,9897,5608
5669,9897,8450
5669,9897,2580
5669,9897,6083
5669,9897,8742
5669,9897,253
5669,9897,9085
13778,9898,27
93,9899,6970
93,9899,5604
93,9899,5278
1772,9900,120
1772,9900,386
1772,9900,7185
1772,9900,6359
1772,9900,4441
1772,9900,5453
1772,9900,2333
1772,9900,9939
19379,9901,2459
19379,9901,570
19379,9901,7033
13620,9902,5037
13620,9902,1246
13620,9902,3053
13620,9902,4549
13620,9902,5867
13620,9902,4856
13620,9902,8613
17101,9903,8240
1395,9904,8760
1395,9904,748
1395,9904,5167
1395,9904,696
1395,9904,4333
14771,9905,6797
3304,9906,8840
3304,9906,6324
3304,9906,4487
3304,9906,335
3304,9906,5261
3304,9906,3720
3304,9906,17
10365,9907,5385
10365,9907,484
10365,9907,3666
10365,9907,1181
10365,9907,7092
10365,9907,2115
10365,9907,8117
10365,9907,8028
5028,9908,1333
5028,9908,1333
5028,9908,8284
5028,9908,9520
5028,9908,6531
5028,9908,4675
5028,9908,7749
5028,9908,2925
5028,9908,6013
6209,9909,7754
6209,9909,4946
6209,9909,7004
6209,9909,8295
19254,9910,4680
19254,9910,6639
19254,9910,4686
19254,9910,5668
19254,9910,5085
16019,9911,2115
13124,9912,9126
13124,9912,7168
10924,9913,5089
10924,9913,9175
10924,9913,961
10924,9913,3967
19268,9914,3050
19268,9914,2076
19268,9914,52
19268,9914,4588
10574,9915,931
10574,9915,6007
10574,9915,7702
10574,9915,4744
10574,9915,549
10574,9915,2558
10574,9915,9730
10574,9915,7156
10574,9915,6158
18416,9916,7088
18416,9916,9042
18416,9916,5422
18416,9916,6962
18416,9916,9669
11350,9917,3818
8732,9918,5876
8732,9918,2305
8732,9918,5852
8732,9918,5193
8732,9918,7671
8732,9918,3481
5044,9919,2314
5044,9919,4529
5044,9919,1288
5044,9919,7658
2949,9920,5841
3432,9921,4748
3432,9921,7468
3432,9921,2567
3432,9921,6818
3432,9921,9896
3432,9921,8569
3432,9921,9466
3432,9921,9723
3432,9921,2865
1045,9922,1997
1045,9922,9870
1045,9922,5526
1045,9922,9553
1045,9922,5574
1045,9922,7549
1045,9922,4241
1045,9922,8179
1045,9922,6162
9461,9923,5613
9461,9923,9950
9461,9923,5135
9461,9923,9000
9461,9923,156
9461,9923,764
12579,9924,9901
12579,9924,2686
12579,9924,5207
12579,9924,7565
12579,9924,7986
12579,9924,1459
12579,9924,8457
12579,9924,431
760,9925,1585
760,9925,1303
760,9925,2542
760,9925,1764
760,9925,8356
16514,9926,5706
16514,9926,9372
16514,9926,9116
1148,9927,6435
1148,9927,9521
1148,9927,2641
1148,9927,1540
1148,9927,3613
12307,9928,7527
12307,9928,6086
12307,9928,1521
12307,9928,9731
12307,9928,2339
12307,9928,497
12307,9928,6459
16579,9929,551
16579,9929,4882
16579,9929,4532
16579,9929,7417
16579,9929,9263
16579,9929,4298
16579,9929,1109
16579,9929,7436
17912,9930,6183
17912,9930,7943
17912,9930,7595
17912,9930,4171
17912,9930,2690
17912,9930,8085
17912,9930,9581
17912,9930,6432
7695,9931,7229
7695,9931,2821
7695,9931,8378
7695,9931,5531
7695,9931,9212
7695,9931,6328
7695,9931,5474
7695,9931,2074
12489,9932,3360
12489,9932,4602
2066,9933,4881
2066,9933,1779
2066,9933,5861
8477,9934,1726
8477,9934,5309
8477,9934,9462
8477,9934,2324
8477,9934,3850
8477,9934,7779
2275,9935,4077
2275,9935,7991
2275,9935,4185
2275,9935,437
2275,9935,4980
2275,9935,563
2275,9935,535
4521,9936,314
4521,9936,7490
4521,9936,480
4521,9936,3633
4521,9936,7880
4521,9936,9395
4521,9936,2947
1874,9937,3808
17573,9938,4211
17573,9938,2377
17573,9938,4129
17573,9938,2319
17573,9938,806
17573,9938,7081
17573,9938,1149
18056,9939,4222
18056,9939,2410
18056,9939,585
18056,9939,906
18056,9939,2046
18056,9939,3179
18056,9939,4263
18056,9939,5248
18056,9939,3000
10637,9940,5127
10637,9940,591
10637,9940,1611
10637,9940,5303
10637,9940,9071
10637,9940,7961
10637,9940,9996
10637,9940,8490
10637,9940,2937
12229,9941,3503
12229,9941,9107
12229,9941,8538
4711,9942,3254
4711,9942,3223
4711,9942,7637
4711,9942,3177
4711,9942,8049
4711,9942,8188
4711,9942,9682
5236,9943,8732
5236,9943,9618
5236,9943,288
5236,9943,8737
5236,9943,6331
5236,9943,1181
5236,9943,7505
1453,9944,9252
1453,9944,5091
1453,9944,3613
1453,9944,5345
1453,9944,9955
1453,9944,5912
1453,9944,1441
1453,9944,8294
17163,9945,7407
17163,9945,6173
17163,9945,9355
17163,9945,3022
17163,9945,4404
17163,9945,8484
7149,9946,6853
7149,9946,1704
7149,9946,590
7149,9946,3975
7149,9946,2259
7149,9946,3088
7149,9946,849
7149,9946,4753
1850,9947,4602
1850,9947,8435
1850,9947,2185
1850,9947,2660
1850,9947,494
1850,9947,5390
1850,9947,9914
1850,9947,4153
16254,9948,395
16254,9948,6104
16254,9948,8490
16254,9948,9499
16254,9948,1781
16254,9948,5804
16254,9948,6205
16777,9949,5369
16777,9949,1661
16777,9949,8996
16777,9949,7851
16777,9949,2079
16777,9949,1276
16777,9949,9525
16777,9949,234
17447,9950,6194
17447,9950,8752
17447,9950,4647
69,9951,8081
69,9951,9044
69,9951,9472
69,9951,1317
69,9951,1188
69,9951,9880
69,9951,8008
16482,9952,6965
16482,9952,9457
16482,9952,9779
16482,9952,5154
16482,9952,3164
16482,9952,4460
16482,9952,8783
15652,9953,5865
15652,9953,2014
15652,9953,6994
15652,9953,9516
15652,9953,1297
12655,9954,7842
15242,9955,2047
15242,9955,9906
15242,9955,8029
15242,9955,9047
15242,9955,6514
15242,9955,7943
15242,9955,4928
15242,9955,9432
17894,9956,2595
17894,9956,9473
17894,9956,369
7462,9957,2247
7462,9957,3315
2687,9958,4593
2687,9958,3864
2687,9958,9734
18330,9959,8112
18330,9959,7484
18330,9959,7798
18330,9959,3995
14863,9960,9226
14863,9960,6186
14863,9960,6297
14863,9960,3884
14863,9960,2209
14863,9960,4492
14863,9960,1012
14863,9960,4864
14863,9960,3390
3002,9961,2208
3002,9961,2281
3002,9961,9175
3002,9961,3633
3002,9961,5755
3882,9962,1615
3882,9962,8649
6280,9963,7365
6280,9963,2270
6280,9963,334
6280,9963,2255
6280,9963,5435
6280,9963,4554
6280,9963,664
6280,9963,4266
41,9964,1962
7152,9965,7399
14585,9966,2050
4767,9967,5928
4767,9967,8151
4767,9967,3891
4767,9967,4210
18019,9968,9025
1105,9969,729
1105,9969,4244
1105,9969,8403
1105,9969,4725
1105,9969,3233
7945,9970,147
7945,9970,9245
7945,9970,6814
7945,9970,2193
7945,9970,2463
7945,9970,190
7945,9970,506
7945,9970,2040
5535,9971,6812
5535,9971,4509
15483,9972,1714
15483,9972,5784
15483,9972,5541
15483,9972,5898
15483,9972,8482
15483,9972,2278
15483,9972,8459
17928,9973,3182
17928,9973,7238
17928,9973,5044
17928,9973,2244
17928,9973,5584
6557,9974,820
6557,9974,867
6557,9974,4261
6557,9974,8715
6557,9974,4853
6557,9974,3686
6557,9974,3460
6557,9974,2275
6557,9974,587
15648,9975,1872
15648,9975,6669
15648,9975,2639
15648,9975,734
15648,9975,2968
15648,9975,5320
15648,9975,7915
13257,9976,7621
13257,9976,8762
13257,9976,2125
13257,9976,17
13257,9976,6493
920,9977,6671
920,9977,9863
920,9977,9839
5613,9978,6640
14475,9979,2688
14475,9979,8624
14475,9979,5393
10818,9980,7500
10818,9980,9436
10818,9980,6401
10818,9980,2585
10818,9980,5415
10818,9980,6859
10818,9980,5230
10818,9980,1524
10818,9980,9071
11526,9981,75
11526,9981,3243
11453,9982,4703
11453,9982,1257
11453,9982,5083
11453,9982,245
11453,9982,3920
11453,9982,91
11453,9982,6469
15986,9983,9811
15986,9983,4619
15986,9983,8089
15986,9983,7300
15986,9983,161
15986,9983,7057
15986,9983,8368
15986,9983,9412
8989,9984,2162
8989,9984,1803
8989,9984,1979
8989,9984,7572
8989,9984,6264
8989,9984,620
10478,9985,9933
10478,9985,473
10478,9985,8721
10478,9985,1130
10478,9985,9290
10478,9985,6712
10478,9985,5036
10478,9985,1331
10478,9985,5193
14342,9986,8935
14342,9986,1780
